ISO3,Market_Name,Commodity,Unit,Date,Value
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2009-04-01,4420.5
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2009-05-01,4712.5
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2009-06-01,4794.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2009-07-01,4900.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2009-08-01,4787.5
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2009-09-01,4683.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2009-10-01,4441.5
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2009-11-01,3920.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2009-12-01,3750.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2010-04-01,5000.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2010-05-01,5000.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2010-06-01,5000.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2010-07-01,5500.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2010-08-01,5500.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2010-09-01,5500.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2010-10-01,5500.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2010-11-01,6167.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2010-12-01,5500.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-01-01,5950.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-02-01,6250.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-03-01,7750.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-04-01,8000.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-05-01,8500.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-06-01,8500.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-07-01,9000.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-08-01,9000.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-09-01,9000.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-11-01,7500.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-12-01,7000.0
GIN,"Yéguéma","Rice (Local) - Retail",GNF/KG,2011-12-01,7000.0
GIN,"Yimbaya marché","Rice (Local) - Retail",GNF/KG,2011-01-01,6000.0
GIN,"Yimbaya marché","Rice (Local) - Retail",GNF/KG,2013-01-01,5200.0
GIN,"Yimbaya marché","Rice (Local) - Retail",GNF/KG,2013-02-01,5250.0
GIN,"Yimbaya marché","Rice (Local) - Retail",GNF/KG,2013-03-01,6000.0
GIN,"Yimbaya marché","Rice (Local) - Retail",GNF/KG,2013-04-01,6500.0
GIN,"Yimbaya marché","Rice (Local) - Retail",GNF/KG,2013-05-01,6500.0
GIN,"Yimbaya marché","Rice (Local) - Retail",GNF/KG,2013-05-01,6500.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-01-01,2687.5
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-02-01,2914.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-03-01,3269.5
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-04-01,3735.8
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-05-01,4593.75
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-06-01,4468.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-07-01,4671.75
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-08-01,4913.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-09-01,5025.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-10-01,4359.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-11-01,4172.8
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2008-12-01,4554.5
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-01-01,4082.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-02-01,4043.67
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-03-01,3888.4
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-04-01,4593.75
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-05-01,4557.8
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-06-01,4152.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-07-01,4406.2
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-08-01,4535.8
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-09-01,4605.4
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-10-01,3732.2
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-11-01,3679.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2009-12-01,3482.4
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-01-01,3875.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-02-01,3850.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-03-01,4100.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-04-01,4350.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-05-01,4800.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-06-01,4550.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-07-01,5000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-08-01,5000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-09-01,5000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-10-01,4500.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-11-01,5000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2010-12-01,4500.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2011-01-01,4333.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2011-02-01,4750.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2011-03-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2011-06-01,7000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2011-07-01,7000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2011-08-01,7500.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2011-09-01,7500.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2011-11-01,7000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2011-12-01,7000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2012-06-01,7000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2012-07-01,5000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2012-08-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2012-09-01,5000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2013-01-01,5500.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2013-02-01,5500.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2013-03-01,5800.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2013-04-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2013-05-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2013-06-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2013-07-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2013-08-01,6500.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2013-09-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2013-11-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2013-12-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-01-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-02-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-03-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-04-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-05-01,5500.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-06-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-08-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-09-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-10-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-11-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-12-01,6000.0
GIN,Dibida,"Rice (Local) - Retail",GNF/KG,2014-12-01,6000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-01-01,2505.75
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-02-01,2647.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-03-01,3012.75
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-04-01,3555.25
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-05-01,3963.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-06-01,4142.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-07-01,4818.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-08-01,4879.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-09-01,4657.25
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-10-01,3842.25
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-11-01,3566.25
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2008-12-01,3316.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-01-01,4053.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-02-01,3633.33
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-03-01,3659.8
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-04-01,3863.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-05-01,4021.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-06-01,3946.6
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-07-01,3928.4
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-08-01,4035.6
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-09-01,3137.8
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-10-01,2740.8
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-11-01,2831.6
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2009-12-01,3156.4
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2010-04-01,4290.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2010-05-01,4405.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2010-06-01,4125.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2010-07-01,4375.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2010-08-01,4375.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2010-09-01,3900.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2010-10-01,3750.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2010-11-01,4500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2010-12-01,4500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2011-01-01,4450.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2011-02-01,4071.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2011-03-01,5778.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2011-06-01,7500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2011-07-01,7500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2011-08-01,7500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2011-09-01,7500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2011-11-01,7500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2011-12-01,7500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2012-03-01,7500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2012-06-01,6000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2012-07-01,6250.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2012-08-01,6500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2012-09-01,7000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2013-01-01,5000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2013-02-01,5000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2013-03-01,6000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2013-04-01,6000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2013-05-01,6000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2013-06-01,7500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2013-07-01,7000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2013-08-01,7000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2013-09-01,7000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2013-11-01,7000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2013-12-01,7500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-01-01,7500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-02-01,6000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-03-01,6000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-04-01,6000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-05-01,8500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-06-01,9000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-07-01,9500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-08-01,9500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-09-01,7500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-10-01,7000.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-11-01,6500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-12-01,4500.0
GIN,"Marché central","Rice (Local) - Retail",GNF/KG,2014-12-01,4500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-01-01,2849.5
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-02-01,3062.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-03-01,3201.5
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-04-01,4125.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-05-01,4500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-06-01,4525.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-07-01,4916.5
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-08-01,5097.5
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-09-01,5880.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-10-01,5325.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-11-01,4637.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2008-12-01,4380.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-01-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-02-01,4362.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-03-01,4176.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-04-01,4325.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-05-01,4477.67
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-06-01,4604.67
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-07-01,4627.67
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-08-01,4800.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-09-01,4433.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-10-01,4338.67
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-11-01,3974.33
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2009-12-01,3822.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-01-01,4150.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-02-01,4250.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-03-01,4575.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-04-01,4900.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-05-01,5100.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-06-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-07-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-08-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-09-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-10-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-11-01,5500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2010-12-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2011-01-01,4908.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2011-02-01,5600.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2011-03-01,6194.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2011-06-01,8000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2011-07-01,8000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2011-08-01,8250.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2011-09-01,8250.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2011-11-01,8000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2011-12-01,8000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2012-03-01,8000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2012-06-01,7500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2012-07-01,7500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2012-08-01,7500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2012-09-01,7500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2013-01-01,6000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2013-02-01,6000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2013-03-01,6500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2013-04-01,6500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2013-05-01,7500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2013-06-01,6500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2013-08-01,6500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2013-09-01,5500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2013-12-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-01-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-02-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-04-01,5500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-05-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-06-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-07-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-08-01,5500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-09-01,5500.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-10-01,5000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-11-01,4000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-12-01,7000.0
GIN,"Grand marché","Rice (Local) - Retail",GNF/KG,2014-12-01,7000.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2007-06-01,250.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2007-07-01,250.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2007-08-01,250.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2007-09-01,250.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2007-10-01,250.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2007-11-01,300.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2007-12-01,300.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-01-01,300.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-02-01,300.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-03-01,375.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-04-01,375.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-05-01,350.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-06-01,400.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-07-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-08-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-09-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-10-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-11-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2008-12-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-01-01,300.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-02-01,425.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-03-01,440.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-04-01,425.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-05-01,400.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-06-01,425.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-07-01,400.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-08-01,400.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-09-01,400.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-10-01,300.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-11-01,300.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2009-12-01,350.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-01-01,350.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-02-01,350.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-03-01,300.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-04-01,350.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-05-01,350.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-06-01,350.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-07-01,350.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-08-01,350.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-09-01,350.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-10-01,350.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-11-01,370.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2010-12-01,375.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-01-01,385.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-02-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-03-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-04-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-05-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-06-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-07-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-08-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-09-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-10-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-11-01,433.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2011-12-01,400.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2012-01-01,420.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2012-02-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2012-03-01,450.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2012-04-01,417.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2012-05-01,500.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2012-06-01,500.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2012-07-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2012-08-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2012-09-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-01-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-02-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-03-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-04-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-05-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-06-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-07-01,500.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-08-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-09-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-10-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-11-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2013-12-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-01-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-02-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-03-01,570.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-04-01,550.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-05-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-06-01,590.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-07-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-08-01,600.0
GNB,Bandim,"Rice (Imported) - Retail",XOF/KG,2014-09-01,600.0
